state,age,sex,education,major,stayTime,rate,websiteName,activity,userID,predict
1,0.75,1,0.5,0.545454545,0.878855238,0.152378699,21,0.038915755,4931,0.068714317
1,0.25,1,0.5,0.909090909,0.874131703,0.330844463,21,0.001401904,6307,0.06857906
1,0.75,1,1,0.909090909,0.119477633,0.082265162,21,0.003555727,5939,0.067499512
1,0.75,1,0.75,0.545454545,0.772436788,0.04486114,21,0.001437647,14979,0.067300201
1,0.75,1,0.75,0.545454545,0.735204223,0.061204663,21,0.022100844,5851,0.067074357
1,0.75,1,0.75,0.545454545,0.68963601,0.096478271,21,0.031809595,15827,0.066488502
1,0.5,1,1,0.636363636,0.694915254,0.029052343,21,0.002362983,13840,0.065804298
1,0.75,1,0.5,0.545454545,0.977771603,0.073275862,21,0.015905459,15303,0.065517551
1,0.75,1,0.75,0.545454545,0.716032231,0.099554127,21,0.000217103,16787,0.064368088
1,0.75,1,0.5,0.818181818,0.593220339,0.19142482,21,0.007903087,15804,0.063840145
1,0.75,1,0.75,0.545454545,0.72158933,0.091724649,21,0.001658722,5752,0.063537327
1,0.25,0.5,0.5,1,0.888302306,0.721964992,21,2.65E-06,5805,0.063380026
1,0.5,0.5,0.5,0.818181818,0.541817171,1,21,5.16E-05,5946,0.063160698
1,0.25,0.5,0.5,0.636363636,0.959433176,1,21,0.013992568,12954,0.062899461
1,0.75,0.5,0.5,0.636363636,0.472075577,1,21,0.001168916,13016,0.062718209
1,0.75,1,0.5,0.545454545,0.062239511,1,21,0.001434999,9139,0.062239137
1,0.5,1,0.75,0.636363636,0.959433176,0.008218454,21,0.003909182,12357,0.061034529
1,0.75,0.5,0.75,0.636363636,0.228257849,0.957926126,21,0.035213086,1246,0.060870778
1,0.75,1,0.75,0.545454545,0.597666018,0.212200708,21,0.001795073,4019,0.060226426
1,0.75,1,0.75,0.545454545,0.58821895,0.222460674,21,0.000709557,17108,0.059953807
1,0.75,1,1,0.636363636,0.373714921,0.095613848,21,0.001093459,7501,0.059895945
1,0.75,1,0.75,0.363636364,0.949152542,0.038241517,21,0.004638596,6080,0.0587791
1,0.5,0.5,0.25,0.636363636,0.955543206,1,21,0.013700008,6239,0.058716932
1,0.75,1,0.75,0.545454545,0.768268964,0.02762707,21,0.014132891,5775,0.058593551
1,0.75,1,0.75,0.636363636,0.647402056,0.062392888,21,0.007639651,10186,0.056908312
1,0.5125,0.76,0.575,0,0.999166435,1,21,0.007091598,7717,0.056868113
1,0.25,1,0.25,0.818181818,0.535426507,1,21,8.87E-05,13848,0.056807101
1,0.5,1,0.75,0.545454545,0.828285635,0.22748779,21,0.002116757,13398,0.056454808
1,0.75,1,0.75,0.636363636,0.704640178,0.009253043,21,0.002110138,7152,0.055477075
1,0.75,1,1,0.545454545,0.512642401,0.04232006,21,0.001808311,15959,0.055335398
1,0.75,1,1,0.636363636,0.465684912,0,21,0.00016018,3166,0.055318809
1,0.75,1,0.5,0.545454545,0.92998055,0.098155371,21,0.027793185,12607,0.054493733
1,0.75,1,0.75,0.545454545,0.805223673,0,21,0.000503044,75,0.054291343
1,0.5125,0.76,0.575,0,0.995832176,1,21,0.007091598,10247,0.053533854
1,0.5,0.5,0.5,0.636363636,0.706863018,1,21,0.007091598,9749,0.053428332
1,0.75,1,0.75,0.545454545,0.662961934,0.135375887,21,0.006286727,9314,0.053189174
1,0.75,1,0.5,0.363636364,0.916643512,0.319515738,21,6.62E-05,8922,0.052971884
1,0.75,1,0.5,0.545454545,0.934981939,0.051175594,21,0.068105549,6245,0.052827709
1,0.75,1,0.5,0.545454545,0.427340928,0.623429266,21,0.00284617,5470,0.052180991
1,0.75,1,0.75,0.545454545,0.468741317,0.334073172,21,0.000173418,10549,0.051552533
1,0.75,1,0.75,0.636363636,0.704640178,0,21,0.007091598,4245,0.051205493
1,0.75,1,0.75,0.545454545,0.79216449,0,21,0.010059558,4622,0.050788674
1,0.75,1,0.5,0.545454545,0.972770214,0.054048209,21,0.024740502,8742,0.050123551
1,0.75,1,0.5,0.636363636,0.954709642,0,21,0.004465178,2139,0.048648537
1,0.75,1,0.5,0.818181818,0.754931926,0,21,0.02201215,4008,0.048235974
1,0.75,1,0.5,0.818181818,0.669074743,0.090420938,21,0.017274269,12193,0.048061849
1,0.75,1,0.5,0.727272727,0.865518199,0,21,0.00187053,91,0.047771537
1,0.75,1,0.75,0.363636364,0.778827452,0.19911032,21,0.00226767,12284,0.046951886
1,0.5,1,0.75,0.363636364,0.766046124,0.441884817,21,0.021959198,11915,0.046636583
1,0.75,0.5,1,0.636363636,0.573492637,0.382860323,21,0.000119142,5383,0.045945819
1,0.5,1,0.75,0.272727273,0.788552376,0.526042632,21,0.004984108,17024,0.045416469
1,0.75,1,0.75,0.545454545,0.338983051,0.455648748,21,0.002160442,11837,0.045356867
1,0.5,0.5,0.5,0.363636364,0.971380939,1,21,0.007091598,12083,0.045218981
1,0.75,1,0.75,0.818181818,0.327590997,0.194959313,21,9.80E-05,1810,0.043940171
1,0.75,1,0.5,0.545454545,0.89858294,0.109483739,21,0.036953883,11293,0.043585188
1,0.75,1,0.5,0.636363636,0.834954154,0.115288701,21,0.003778126,13050,0.043494698
1,0.75,1,0.25,0.545454545,0.990830786,0.298235343,21,0.005488476,7377,0.043119231
1,0.5,1,0.75,0.545454545,0.962211725,0.080204739,21,0.001765949,15009,0.04274704
1,0.5,1,1,0.636363636,0.398999722,0.299603589,21,0.003003703,14808,0.041080731
1,0.75,1,0.25,0.818181818,0.335648791,0.681737902,21,0.001235106,11699,0.039913698
1,0.75,1,0.75,0.818181818,0.371214226,0.144271516,21,0.002793218,7903,0.039570859
1,0.5,1,0.75,0.545454545,0.988885802,0.039223682,21,0.012278247,14209,0.038952357
1,0.5125,0.76,0.575,0,0.980828008,1,21,0.007091598,10860,0.038529686
1,0.75,1,0.75,0.545454545,0.69130314,0.080348967,21,0.017468868,16969,0.0376856
1,0.75,1,0.5,0.545454545,0.624617949,0.411451523,21,0.002848818,15253,0.037482917
1,0.75,1,0.5,0.545454545,0.558488469,0.47698149,21,0.002990465,6613,0.03702505
1,0.75,1,0.75,0.636363636,0.553209225,0.140099802,21,0.003782097,11629,0.036564841
1,0.75,1,1,0.636363636,0.435120867,0.011583697,21,9.27E-06,7651,0.036187548
1,0.5,1,0.75,0.181818182,0.399972215,1,21,0.001237753,2475,0.03613823
1,0.5125,0.76,0.575,0,0.978327313,1,21,0.007091598,6482,0.036028991
1,0.25,0.5,0.75,0.363636364,0.967768825,1,21,0.001395285,15908,0.035910554
1,0.75,1,0.75,0.363636364,0.946373993,0,21,0.022520489,3243,0.035640926
1,0.5125,0.76,0.575,0,0.977215893,1,21,0.007091598,8768,0.034917572
1,0.5125,0.76,0.575,0,0.981939428,1,21,0.002353717,7015,0.034903225
1,0.75,1,0.5,0.818181818,0.504862462,0.25196309,21,0.006466764,1135,0.034584215
1,0.25,0.5,0.5,1,0.712142262,0.866369187,21,0.002924275,12700,0.034545804
1,0.75,1,0.5,0.636363636,0.407613226,0.533861137,21,0.003463061,2424,0.034411141
1,0.75,1,0.5,0.636363636,0.869686024,0.07341214,21,0.001621655,17164,0.034193536
1,0.75,0.5,0.25,0.636363636,0.69185885,1,21,0.002164413,14261,0.03349698
1,0.5125,0.76,0.575,0,0.974715199,1,21,0.007091598,13276,0.032416877
1,0.5,1,0.75,0.363636364,0.211169769,1,21,0.004303674,6796,0.032219888
1,0.75,0.5,0.5,0.636363636,0.887190886,0.553155153,21,0.00238284,1893,0.032202597
1,0.75,1,0.75,0.545454545,0.370102806,0.410474379,21,0.002799837,11318,0.031941649
1,0.5,1,0.75,0.636363636,0.751597666,0.183178709,21,0.007091598,9224,0.03134169
1,0.5125,0.76,0.575,0,0.973464851,1,21,0.007091598,1910,0.03116653
1,0.75,1,0.75,0.363636364,0.881911642,0.074824249,21,0.007431814,8706,0.03091415
1,0.5,0.5,0.75,0.363636364,0.712697972,1,21,0.001466771,11455,0.030911187
1,0.25,0.5,0.5,0.636363636,0.938594054,1,21,0.00266481,11701,0.030732581
1,0.5,1,0.75,0.363636364,0.663795499,0.549705853,21,8.21E-05,4721,0.030329872
1,0.75,1,0.75,0.545454545,0.596276744,0.182235054,21,0.003134759,10422,0.030211183
1,0.75,0.5,0.25,0.636363636,0.679355376,1,21,0.010975628,16406,0.029804721
1,0.75,1,0.75,0.636363636,0.626007224,0.06228919,21,0.001963196,10966,0.029733327
1,0.75,1,0.75,0.636363636,0.474020561,0.214330689,21,0.001808311,10815,0.029633278
1,0.75,1,0.75,0.909090909,0.254792998,0.161892533,21,0.000563939,10420,0.02945046
1,0.75,1,0.75,0.272727273,0.89747152,0.152358178,21,0.003178444,6647,0.028845496
1,0.5125,0.76,0.575,0,0.970547374,1,21,0.007091598,11887,0.028249053
1,0.25,1,0.5,0.545454545,0.526396221,1,21,0.001131849,1664,0.026092696
1,0.5,1,0.5,0.818181818,0.891080856,0.102033025,21,0.011040494,11552,0.025446273
1,0.5125,0.76,0.575,0,0.972770214,1,21,0.002005557,17201,0.025385852
1,0.75,1,0.5,0.636363636,0.849124757,0.082227903,21,0.003509394,13277,0.024335771
1,0.75,1,0.5,0.636363636,0.75743262,0.171602967,21,0.005818102,6777,0.024327406
1,0.75,1,0.75,0.545454545,0.75909975,0.009772243,21,0.006499859,3726,0.023936478
1,0.75,1,0.75,0.272727273,0.558349542,0.482584549,21,0.007091598,3419,0.023863042
1,0.75,1,0.5,0.636363636,0.75965546,0.172699135,21,0.001044478,11912,0.02287279
1,0.5,1,0.75,0.545454545,0.843011948,0.175672017,21,0.00461212,7985,0.021860711
1,0.75,1,0.75,0.545454545,0.735204223,0,21,0.037648878,719,0.021417727
1,0.75,1,1,0.636363636,0.198388441,0.20289649,21,0.030616851,15361,0.021375499
1,0.75,1,0.75,0.545454545,0.672964712,0.076837656,21,0.022957343,14604,0.021324338
1,0.25,1,0.75,0.909090909,0.761600445,0.143474336,21,0.003099016,3739,0.020374787
1,0.75,1,0.75,1,0.294804112,0.016215307,21,0.006198033,14688,0.020327532
1,0.75,1,0.75,0.636363636,0.677688247,0,21,0.002196185,4470,0.019358148
1,0.75,0.5,0.75,0.636363636,0.985829397,0.024145034,21,0.169159162,5602,0.01860731
1,0.75,0.5,0.5,0.636363636,0.427896638,1,21,0.000219751,9683,0.017590106
1,0.75,1,0.75,0.818181818,0.463739928,0.024001547,21,0.007924268,13395,0.016957642
1,0.5125,0.76,0.575,0,0.959155321,1,21,0.007091598,3333,0.016856999
1,0.75,1,0.5,0.636363636,0.926646291,0,21,0.000541434,3222,0.016661442
1,0.75,0.5,0.5,0.636363636,0.731592109,0.685026042,21,0.010479202,8953,0.01657107
1,0.75,1,0.5,0.454545455,0.856904696,0.249514563,21,0.002362983,6343,0.016437777
1,0.75,1,0.75,0.181818182,0.472631286,0.658338175,21,0.000488482,7931,0.016386206
1,0.25,0.5,0.75,0.363636364,0.946651848,1,21,0.002446383,7741,0.015844675
1,0.75,1,1,0.636363636,0.187829953,0.233732676,21,0.00371326,8062,0.014749605
1,0.75,1,0.75,0.545454545,0.608224507,0.137172578,21,0.020459332,15130,0.014421043
1,0.25,0.5,0.5,0.636363636,0.924701306,1,21,9.13E-05,6605,0.014266365
1,0.75,1,0.75,0.545454545,0.631564323,0.111898784,21,0.02206113,14648,0.014088864
1,0.75,1,0.5,0.545454545,0.508474576,0.506224066,21,0.000741328,12770,0.014004596
1,0.5,1,0.75,0.545454545,0.909697138,0.096512691,21,0.008910499,11914,0.013684954
1,0.75,0.5,0.5,0.545454545,0.512920256,1,21,0.001897006,7046,0.013381887
1,0.25,0.5,0.5,1,0.879410947,0.679663033,21,0.000771776,9524,0.012955837
1,0.5125,0.76,0.575,0,0.954987497,1,21,0.007091598,4783,0.012689175
1,0.5125,0.76,0.575,0,0.960544596,1,21,0.001248344,1550,0.01240302
1,0.75,1,1,0.545454545,0.510419561,0,21,0.002987817,1040,0.011972004
1,0.75,1,0.75,0.272727273,0.928035565,0.100930739,21,0.007091598,8893,0.011895256
1,0.5125,0.76,0.575,0,0.960822451,1,21,0.000186656,6767,0.011619187
1,0.5,1,0.75,0.545454545,0.477910531,0.534022291,21,0.000942546,2583,0.011439994
1,0.25,0.5,0.5,0.636363636,0.918588497,1,21,0.002584058,12678,0.010646272
1,0.75,1,1,0.545454545,0.255348708,0.253491766,21,0.003125492,10985,0.010530592
1,0.75,1,0.5,0.636363636,0.818005001,0.100778299,21,0.002127347,9422,0.010384364
1,0.75,1,0.75,0.272727273,0.987218672,0.046231117,21,0.00103124,15339,0.010318383
1,0.75,1,0.75,0.636363636,0.6218394,0.034722976,21,0.013321401,14998,0.009357494
1,0.75,0.5,0.5,0.545454545,0.843011948,0.66597146,21,0.001517075,6143,0.009065109
1,0.75,1,0.5,0.636363636,0.574604057,0.33484456,21,0.009862312,8708,0.008784645
1,0.75,1,0.75,0.545454545,0.58599611,0.168936238,21,0.005266077,15122,0.008763051
1,0.5125,0.76,0.575,0,0.950263962,1,21,0.007091598,8443,0.007965641
1,0.25,0.5,0.5,1,0.787163101,0.764451525,21,0.003112254,8535,0.007836961
1,0.75,1,0.5,0.545454545,0.20450125,0.802443609,21,0.001548846,5403,0.007058332
1,0.75,1,0.5,0.636363636,0.531258683,0.37575718,21,0.010044996,2804,0.006534576
1,0.5,1,0.75,0.181818182,0.958877466,0.404968431,21,0.007091598,16734,0.005865757
1,0.75,1,0.75,0.272727273,0.545429286,0.480722974,21,0.003677517,9779,0.00566713
1,0.75,1,0.75,0.545454545,0.62239511,0.125786164,21,0.008121514,5988,0.004867414
1,0.75,1,0.75,0.545454545,0.754654071,0,21,0.00136219,1735,0.004580887
1,0.75,1,0.75,0.545454545,0.663795499,0.0876066,21,0.004543282,13158,0.004510007
1,0.75,0.5,0.75,0.636363636,0.461239233,0.701724994,21,0.001829492,16931,0.004267436
1,0.75,1,0.5,0.545454545,0.817727146,0.183835408,21,0.004094514,6963,0.004221695
1,0.5,0.5,0.75,0.363636364,0.673798277,1,21,0.013485553,11021,0.004030274
1,0.75,1,0.75,0.545454545,0.715476521,0.037882689,21,0.001900977,12989,0.003824813
1,0.75,1,0.5,0.636363636,0.834120589,0.075461264,21,0.00450754,7329,0.00356311
1,0.5,1,0.75,0.545454545,0.959433176,0.044226705,21,0.001164944,17575,0.003389451
1,0.75,1,0.5,0.818181818,0.635454293,0.086872294,21,0.009011108,16459,0.002629594
1,0.5125,0.76,0.575,0,0.982495138,0.962087574,21,0.007091598,15311,0.00228439
1,0.75,1,0.75,0.272727273,0.969158099,0.056327842,21,0.000344188,14621,0.001667483
1,0.75,1,0.5,0.636363636,0.901083634,0,21,0.010738667,4406,0.001296019
1,0.5125,0.76,0.575,0,0.949986107,1,21,2.65E-06,15550,0.000598836
1,0.75,1,0.75,0.545454545,0.616838011,0.128014485,21,0.007091598,10217,0.000508719
1,0.75,1,0.75,0.545454545,0.307863295,0.44256651,21,0.001093459,9178,8.79E-05
1,0.5,1,1,0.909090909,0.036121145,0.348185847,21,0.002712467,10100,-0.000779552
1,1,1,1,0.636363636,0.147818839,0.008997886,21,0.002520516,13664,-0.001189043
1,0.75,1,0.5,0.636363636,0.226451792,0.678601166,21,0.00412099,5189,-0.001352335
1,0.75,1,0.5,0.636363636,0.809391498,0.099494501,21,0.000263436,11707,-0.001376848
1,0.75,1,0.75,0.636363636,0.348430119,0.307428291,21,0.003276406,5560,-0.001391467
1,0.75,0.5,0.75,0.909090909,0.82967491,0.055020177,21,0.001703731,16477,-0.001400193
1,0.5125,0.76,0.575,0,0.940539039,1,21,0.007091598,268,-0.001759283
1,0.5125,0.76,0.575,0,0.94706863,1,21,2.65E-06,4904,-0.002318642
1,0.25,0.5,0.5,0.545454545,0.998055015,1,21,0.000685729,9147,-0.00269463
1,0.75,1,0.75,0.545454545,0.548207836,0.194883445,21,0.005541428,13341,-0.002802666
1,0.5,1,0.75,0.545454545,0.82467352,0.144594167,21,0.029267899,5774,-0.002899788
1,0.25,0.5,0.5,0.636363636,0.904973604,1,21,0.002553611,7448,-0.002999069
1,0.75,1,0.75,0.545454545,0.654626285,0.091601866,21,0.001772568,5266,-0.003434654
1,0.25,0.5,0.75,0.363636364,0.936093359,0.990350504,21,0.003171825,1289,-0.003637867
1,0.5125,0.76,0.575,0,0.938594054,1,21,0.007091598,15169,-0.003704268
1,0.75,1,0.75,0.272727273,0.819116421,0.19577358,21,0.005565256,5861,-0.003707389
1,0.25,1,0.5,1,0.65712698,0.382438551,21,0.002848818,10997,-0.004475571
1,0.25,1,0.75,0.272727273,0.519588775,1,21,1.72E-05,12582,-0.004556663
1,0.5,1,0.75,0.181818182,0.356765768,1,21,0.003234044,14810,-0.005071925
1,0.5,1,0.75,0.636363636,0.746596277,0.157278843,21,0.001424409,11839,-0.005226754
1,0.75,1,0.75,0.545454545,0.385940539,0.346909594,21,0.013216821,9434,-0.00536842
1,0.75,1,0.75,0.181818182,0.317032509,0.780955703,21,0.011583252,14424,-0.005500274
1,0.75,1,0.75,0.363636364,0.926646291,0,21,0.000879003,4262,-0.005728262
1,0.75,1,0.75,0.272727273,0.846901917,0.169188887,21,0.002061157,15931,-0.006010686
1,0.75,1,0.5,0.636363636,0.411503195,0.481782694,21,0.010003958,16321,-0.007236435
1,0.75,1,0.5,0.636363636,0.040844679,0.858433735,21,0.003935658,17350,-0.007312211
1,0.75,1,0.75,0.272727273,0.660461239,0.352342159,21,0.003857554,9235,-0.007501695
1,0.75,1,0.75,0.545454545,0.662128369,0.079095762,21,0.002659515,9177,-0.007551728
1,0.25,1,0.5,0.636363636,0.402333982,1,21,0.000601005,10999,-0.007591296
1,0.75,1,0.5,0.545454545,0.811058627,0.113178357,21,0.068906448,14577,-0.008291941
1,0.5125,0.76,0.575,0,0.93387052,1,21,0.007091598,9936,-0.008427802
1,0.75,1,0.75,0.636363636,0.470964157,0.178800932,21,0.002182947,14532,-0.008578248
1,0.75,1,0.75,0.636363636,0.55404279,0.092025106,21,0.005843254,15490,-0.008615133
1,0.75,1,0.75,0.636363636,0.532925813,0.117474123,21,0.001507808,13229,-0.008618539
1,0.5,0.5,0.5,0.636363636,0.880800222,0.769825516,21,0.000942546,1642,-0.008957999
1,0.75,1,0.5,0.545454545,0.696304529,0.293614528,21,0.002075719,15124,-0.009440598
1,0.75,1,0.5,0.636363636,0.714642956,0.183360662,21,0.002557582,13516,-0.009965083
1,0.75,1,0.75,0.545454545,0.61739372,0.120326849,21,0.002492716,12918,-0.011222089
1,0.75,1,0.75,0.363636364,0.722006113,0.199204319,21,0.000534815,1946,-0.011508309
1,0.75,0.5,0.5,0.636363636,0.945262573,0.453241729,21,0.000512311,6314,-0.01150967
1,0.25,0.5,0.5,0.636363636,0.89858294,1,21,3.97E-06,14496,-0.011939372
1,0.75,1,1,0.636363636,0.381772715,0.014354967,21,0.002349745,15038,-0.012048856
1,0.5125,0.76,0.575,0,0.935537649,1,21,0.000781042,12553,-0.013071228
1,1,1,0.25,0.636363636,0.689913865,0.201134062,21,0.006359536,14924,-0.01311882
1,0.75,1,0.75,0.545454545,0.628785774,0.08346697,21,0.025965017,6264,-0.013217613
1,0.5,1,0.75,0.545454545,0.58710753,0.399431549,21,0.001182154,13529,-0.013714141
1,0.75,1,0.75,0.545454545,0.645179216,0.054300547,21,0.037987771,16503,-0.01396784
1,0.5,1,0.75,0.363636364,0.853014726,0.043068531,21,0.273061592,625,-0.014108706
1,0.75,1,0.75,0.545454545,0.599611003,0.130505597,21,0.007091598,4949,-0.014227176
1,0.75,1,0.75,0.545454545,0.593220339,0.143742005,21,0.000141647,10500,-0.014331383
1,0.75,1,0.75,0.545454545,0.598777438,0.136886235,21,0.001339686,17282,-0.014432015
1,0.5,1,0.75,0.545454545,0.398444012,0.586983217,21,0.001040507,5925,-0.014967638
1,0.75,1,0.75,0.363636364,0.409419283,0.507835371,21,0.000955784,792,-0.015043118
1,0.75,1,0.75,0.818181818,0.433175882,0.023446152,21,0.006754029,13118,-0.015332038
1,0.75,1,0.75,0.545454545,0.378438455,0.354305067,21,0.00295737,8032,-0.015734482
1,1,1,0.75,0.545454545,0.121978327,0.362211221,21,0.001399257,11532,-0.015846569
1,0.75,0.5,0.75,0.363636364,0.641844957,0.773370008,21,0.002032033,2121,-0.016006557
1,0.5125,0.76,0.575,0,0.928591275,0.99761194,21,0.007091598,17173,-0.016095106
1,0.75,1,0.75,0.272727273,0.313837177,0.693814829,21,1.32E-05,2136,-0.016497403
1,0.5,1,0.75,0.363636364,0.717421506,0.446875745,21,0.002360336,5810,-0.016595969
1,0.75,1,0.75,0.545454545,0.659071964,0.070069649,21,0.005667189,7618,-0.016626572
1,0.75,1,0.5,0.545454545,0.907474298,0.044900378,21,0.031497178,17304,-0.017563519
1,0.75,1,0.5,0.272727273,0.752986941,0.499539171,21,0.004012438,8316,-0.017624096
1,0.75,1,1,0.545454545,0.442345096,0.036932214,21,0.004250722,10843,-0.017907342
1,0.25,0.5,0.5,0.818181818,0.709919422,1,21,0.000199894,1833,-0.018588785
1,0.5,1,0.75,0.909090909,0.576826896,0.041348816,21,0.000537463,12652,-0.019085835
1,0.5,1,0.75,0.181818182,0.456237844,0.888774856,21,0.000352131,12444,-0.019706907
1,1,1,0.75,0.545454545,0.373159211,0.09098919,21,0.016297304,15894,-0.020989669
1,0.75,1,0.5,0.636363636,0.885801612,0,21,0.003539842,4769,-0.02118483
1,0.75,1,0.5,0.545454545,0.652959155,0.324370624,21,0.001056393,9704,-0.023049202
1,0.25,0.5,0.5,0.636363636,0.886357321,1,21,0.000328302,12696,-0.023840659
1,0.5125,0.76,0.575,0,0.917477077,1,21,0.007091598,10433,-0.024821245
1,0.75,1,0.5,0.636363636,0.699360934,0.185591818,21,0.000751919,5994,-0.024821613
1,0.5,1,0.75,0.363636364,0.892192276,0.229260154,21,0.036517029,16370,-0.025284097
1,0.75,1,0.5,0.545454545,0.944429008,0,21,0.031440255,4927,-0.025566111
1,0.5125,0.76,0.575,0,0.916365657,1,21,0.007091598,3293,-0.025932665
1,0.5125,0.76,0.575,0,0.916365657,1,21,0.007091598,9074,-0.025932665
1,0.75,1,0.75,0.363636364,0.906918588,0,21,0.000399788,1895,-0.02593518
1,0.75,1,0.5,0.636363636,0.655737705,0.224776562,21,0.002938836,13081,-0.02707318
1,0.75,1,0.5,0.636363636,0.841205891,0.033417693,21,0.007091598,2431,-0.028811102
1,0.75,1,0.5,0.545454545,0.938871909,0.026457554,21,0.007049236,15614,-0.029056675
1,0.75,1,0.75,0.636363636,0.146429564,0.481718464,21,0.003118873,7900,-0.029259382
1,0.5125,0.76,0.575,0,0.985273687,0.927301255,21,0.007091598,6477,-0.02972338
1,0.25,0.5,0.25,0.818181818,0.947485413,1,21,0.00109743,16816,-0.030125258
1,0.75,1,0.5,0.818181818,0.698249514,0,21,0.000276674,790,-0.030181913
1,0.75,1,0.75,0.545454545,0.659071964,0.024363438,21,0.037692563,15632,-0.030307408
1,0.5125,0.76,0.575,0,0.911919978,1,21,0.007091598,9315,-0.030378344
1,0.75,1,0.75,0.545454545,0.699360934,0.018173941,21,0.00283558,5720,-0.031064919
1,0.75,1,1,0.636363636,0.333703807,0.044418501,21,0.001254963,8836,-0.031149013
1,0.75,1,0.75,0.545454545,0.493470408,0.223987893,21,0.002442411,16956,-0.031534661
1,0.25,0.5,0.5,0.636363636,0.878021673,1,21,0.000818109,9042,-0.031686502
1,0.75,1,1,0.636363636,0.363712142,0.014035426,21,0.000975641,8328,-0.031803074
1,0.5125,0.76,0.575,0,0.910252848,1,21,0.007091598,16018,-0.032045474
1,0.25,1,0.75,0.363636364,0.900527924,0.494403557,21,0.005878997,16700,-0.032443078
1,0.5,1,0.5,0.545454545,0.765768269,0.442375602,21,0.010732048,6737,-0.032559455
1,0.75,1,0.75,0.545454545,0.455682134,0.260380067,21,0.001645484,10354,-0.033727689
1,0.75,1,0.5,0.545454545,0.540983607,0.420064725,21,0.006652096,5187,-0.033734946
1,0.75,1,1,0.545454545,0.298971937,0.167184587,21,0.00084988,15104,-0.034428971
1,0.75,1,0.5,0.636363636,0.711586552,0.162098867,21,0.002369602,6419,-0.034471262
1,0.75,1,1,0.363636364,0.499027508,0.146456821,21,0.003036798,16334,-0.034732429
1,0.75,1,0.75,0.545454545,0.685468186,0.019383682,21,0.0114747,14463,-0.035108806
1,0.75,1,0.5,0.545454545,0.612392331,0.352051666,21,0.001652103,393,-0.035339274
1,0.5,1,0.75,0.818181818,0.616004446,0.076232721,21,0.000266084,13962,-0.036204851
1,0.75,1,0.5,0.636363636,0.745762712,0.122480978,21,0.005693665,6840,-0.036588928
1,0.5125,0.76,0.575,0,0.904973604,1,21,0.007091598,8459,-0.037324718
1,0.5125,0.76,0.575,0,0.904695749,1,21,0.007091598,11963,-0.037602573
1,0.75,0.5,0.75,0.636363636,0.941928313,0.17899049,21,0.001677255,8879,-0.037930225
1,0.75,1,1,0.545454545,0.277021395,0.183894119,21,0.002242518,14752,-0.038277343
1,0.75,1,0.75,0.545454545,0.58821895,0.113417245,21,0.011444253,8133,-0.038354926
1,0.5125,0.76,0.575,0,0.903584329,1,21,0.007091598,8561,-0.038713993
1,0.5,1,0.75,0.545454545,0.587385385,0.374026893,21,0.001146411,15240,-0.038876685
1,0.25,0.5,0.5,0.636363636,0.869130314,1,21,0.00250463,3148,-0.038891339
1,0.75,1,0.75,0.818181818,0.438732981,0,21,0.000712205,4826,-0.039262915
1,0.5125,0.76,0.575,0,0.903028619,1,21,0.007091598,15186,-0.039269703
1,0.5125,0.76,0.575,0,0.903028619,1,21,0.007091598,3033,-0.039269703
1,0.5,0.5,0.75,0.363636364,0.841900528,0.801006823,21,0.000958431,14040,-0.039387773
1,0.5,1,0.75,0.636363636,0.504584607,0.361834967,21,0.004314265,1372,-0.039792444
1,0.5125,0.76,0.575,0,0.970825229,0.930854507,21,0.007091598,11736,-0.040618585
1,0.75,1,1,0.545454545,0.151153098,0.306651635,21,0.002016148,8494,-0.041614493
1,0.75,1,0.75,0.636363636,0.34398444,0.274805771,21,2.65E-06,10304,-0.041733424
1,0.5,1,0.75,0.545454545,0.846624062,0.112114067,21,0.000672491,15901,-0.042024754
1,0.5125,0.76,0.575,0,0.900250069,1,21,0.007091598,4706,-0.042048252
1,0.5,1,0.5,0.363636364,0.886635176,0.504013852,21,0.000252846,1424,-0.042351681
1,0.75,1,0.5,0.636363636,0.864684635,0,21,0.002136614,2492,-0.043705035
1,0.5,1,0.75,0.545454545,0.89413726,0.058653058,21,0.004572406,8188,-0.04407265
1,0.5,1,0.75,0.181818182,0.475131981,0.839578571,21,0.005393162,839,-0.044968023
1,0.75,1,1,0.545454545,0.417060295,0.019411323,21,0.019740509,13233,-0.045223248
1,0.75,1,0.5,0.636363636,0.396221173,0.4654047,21,0.00360206,13971,-0.04529835
1,0.5125,0.76,0.575,0,0.89691581,1,21,0.007091598,9407,-0.045382512
1,0.5,0.5,0.5,0.636363636,0.610447346,1,21,0.004602853,15810,-0.045476083
1,0.75,1,0.5,0.636363636,0.808835788,0.054330988,21,0.001621655,17492,-0.045737852
1,0.75,1,0.5,0.636363636,0.697415949,0.164589773,21,0.002629067,530,-0.045891494
1,0.75,1,0.5,0.636363636,0.662961934,0.19662768,21,0.00409319,6423,-0.046843479
1,0.75,1,0.5,0.545454545,0.84454015,0.054438842,21,0.054928442,641,-0.04752794
1,0.75,1,0.75,0.363636364,0.370519589,0.506674385,21,0.008436579,1620,-0.047623003
1,0.5,1,0.75,0.545454545,0.170047235,0.776454266,21,0.006885085,1898,-0.048048788
1,0.25,0.5,0.5,0.636363636,0.859683245,1,21,0.001903625,13615,-0.048939413
1,0.75,0.5,0.5,0.636363636,0.358432898,1,21,0.002985169,12761,-0.049108215
